Time,Pitch,SetPitch,ControlSignal,P_Gain,I_Gain,D_Gain
4.745667,2.29,0.0,-5.78,0.0,0.0,0.0
4.845607,2.29,0.0,-5.73,0.0,0.0,0.0
4.945641,2.32,0.0,-5.72,0.0,0.0,0.0
5.045656,2.32,0.0,-5.79,0.0,0.0,0.0
5.145761,2.32,0.0,-5.79,0.0,0.0,0.0
5.24564,2.32,0.0,-5.79,0.0,0.0,0.0
5.345638,2.34,0.0,-5.8,0.0,0.0,0.0
5.445647,2.34,0.0,-5.84,0.0,0.0,0.0
5.544638,2.33,0.0,-5.86,0.0,0.0,0.0
5.64565,2.35,0.0,-5.84,0.0,0.0,0.0
5.744632,2.36,0.0,-5.88,0.0,0.0,0.0
5.844887,2.37,0.0,-5.91,0.0,0.0,0.0
5.945631,2.37,0.0,-5.92,0.0,0.0,0.0
6.044826,2.37,0.0,-5.91,0.0,0.0,0.0
6.144652,2.38,0.0,-5.93,0.0,0.0,0.0
6.245621,2.4,0.0,-5.96,0.0,0.0,0.0
6.34464,2.39,0.0,-6.0,0.0,0.0,0.0
6.444665,2.38,0.0,-5.99,0.0,0.0,0.0
6.545619,2.37,0.0,-5.94,0.0,0.0,0.0
6.646077,2.34,0.0,-5.91,0.0,0.0,0.0
6.74495,2.33,0.0,-5.86,5.0,0.0,0.0
6.84554,2.32,0.0,-5.82,5.0,0.0,0.0
6.944563,2.32,0.0,-5.78,5.0,0.0,0.0
7.044612,2.31,0.0,-5.8,5.0,0.0,0.0
7.146607,2.31,0.0,-5.75,5.0,0.0,0.0
7.245621,2.32,0.0,-5.74,5.0,0.0,0.0
7.347501,2.29,0.0,-5.76,5.0,0.0,0.0
7.445729,2.29,0.0,-5.65,5.0,0.0,0.0
7.545602,2.31,0.0,-5.64,5.0,0.0,0.0
7.645639,2.3,0.0,-5.71,5.0,0.0,0.0
7.745562,2.3,0.0,-5.66,5.0,0.0,0.0
7.845538,2.3,0.0,-5.66,5.0,0.0,0.0
7.945572,2.31,0.0,-5.65,5.0,0.0,0.0
8.045662,2.3,0.0,-5.72,5.0,0.0,0.0
8.145958,2.3,0.0,-5.66,5.0,0.0,0.0
8.245832,2.3,0.0,-5.67,5.0,0.0,0.0
8.345602,2.31,0.0,-5.68,5.0,0.0,0.0
8.445675,2.32,0.0,-5.75,5.0,0.0,0.0
8.546621,2.32,0.0,-5.8,5.0,0.0,0.0
8.645666,2.32,0.0,-5.77,5.0,0.0,0.0
8.745658,2.31,0.0,-5.76,5.0,0.0,0.0
8.845658,2.32,0.0,-5.75,5.0,0.0,0.0
8.945654,2.31,0.0,-5.77,5.0,0.0,0.0
9.045577,2.32,0.0,-5.71,5.0,0.0,0.0
9.145541,2.33,0.0,-5.8,5.0,0.0,0.0
9.245533,2.32,0.0,-5.81,5.0,0.0,0.0
9.345575,2.31,0.0,-5.79,5.0,0.0,0.0
9.445567,2.31,0.0,-5.72,5.0,0.0,0.0
9.545545,2.33,0.0,-5.73,5.0,0.0,0.0
9.645575,2.34,0.0,-5.82,5.0,0.0,0.0
9.744572,2.32,0.0,-5.86,5.0,0.0,0.0
9.844542,2.32,0.0,-5.77,5.0,0.0,0.0
9.945546,2.33,0.0,-5.78,5.0,0.0,0.0
10.044561,2.34,0.0,-5.83,5.0,0.0,0.0
10.14454,2.33,0.0,-5.85,5.0,0.0,0.0
10.245538,2.36,0.0,-5.83,5.0,0.0,0.0
10.345537,2.33,0.0,-5.96,5.0,0.0,0.0
10.444549,2.31,0.0,-5.84,5.0,0.0,0.0
10.545545,2.33,0.0,-5.75,5.0,0.0,0.0
10.644548,2.33,0.0,-5.8,5.0,0.0,0.0
10.744568,2.34,0.0,-5.83,5.0,0.0,0.0
10.845585,2.32,0.0,-5.88,5.0,0.0,0.0
10.944546,2.33,0.0,-5.78,5.0,0.0,0.0
11.044543,2.34,0.0,-5.81,5.0,0.0,0.0
11.147056,2.33,0.0,-5.86,5.0,0.0,0.0
11.244709,2.31,0.0,-5.85,5.0,0.0,0.0
11.344731,2.3,0.0,-5.73,5.0,0.0,0.0
11.445612,2.29,0.0,-5.69,5.0,0.0,0.0
11.545576,2.28,0.0,-5.61,5.0,0.0,0.0
11.64457,2.29,0.0,-5.6,5.0,0.0,0.0
11.745647,2.3,0.0,-5.61,5.0,0.0,0.0
11.845599,2.3,0.0,-5.66,5.0,0.0,0.0
11.945784,2.31,0.0,-5.69,5.0,0.0,0.0
12.045546,2.3,0.0,-5.71,5.0,0.0,0.0
12.145578,2.32,0.0,-5.66,5.0,0.0,0.0
12.245712,2.32,0.0,-5.76,5.0,0.0,0.0
12.345556,2.3,0.0,-5.78,5.0,0.0,0.0
12.445579,2.3,0.0,-5.66,5.0,0.0,0.0
12.54558,2.29,0.0,-5.69,5.0,0.0,0.0
12.645546,2.28,0.0,-5.61,5.0,0.0,0.0
12.74565,2.29,0.0,-5.55,5.0,0.0,0.0
12.845733,2.28,0.0,-5.62,5.0,0.0,0.0
12.945703,2.3,0.0,-5.59,5.0,0.0,0.0
13.045547,2.29,0.0,-5.7,5.0,0.0,0.0
13.14587,2.31,0.0,-5.65,5.0,0.0,0.0
13.245589,2.29,0.0,-5.73,5.0,0.0,0.0
13.343581,2.3,0.0,-5.63,5.0,0.0,0.0
13.445901,2.32,0.0,-5.67,5.0,0.0,0.0
13.54558,2.34,0.0,-5.77,5.0,0.0,0.0
13.645638,2.33,0.0,-5.86,5.0,0.0,0.0
13.745611,2.35,0.0,-5.85,5.0,0.0,0.0
13.845937,2.34,0.0,-5.95,5.0,0.0,0.0
13.945622,2.34,0.0,-5.85,5.0,0.0,0.0
14.04464,2.33,0.0,-5.9,5.0,0.0,0.0
14.144834,2.35,0.0,-5.85,5.0,0.0,0.0
14.245655,2.35,0.0,-5.9,5.0,0.0,0.0
14.344598,2.35,0.0,-5.94,5.0,0.0,0.0
14.444947,2.33,0.0,-5.92,5.0,0.0,0.0
14.545675,2.32,0.0,-5.84,5.0,0.0,0.0
14.644987,2.33,0.0,-5.78,5.0,0.0,0.0
14.744666,2.34,0.0,-5.84,5.0,0.0,0.0
14.845582,2.33,0.0,-5.9,5.0,0.0,0.0
14.945648,2.33,0.0,-5.85,5.0,0.0,0.0
15.044568,2.34,0.0,-5.82,5.0,0.0,0.0
15.145712,2.36,0.0,-5.89,5.0,0.0,0.0
15.244692,2.36,0.0,-5.96,5.0,0.0,0.0
15.344636,2.37,0.0,-5.98,5.0,0.0,0.0
15.444546,2.37,0.0,-6.04,5.0,0.0,0.0
15.544716,2.39,0.0,-6.02,5.0,0.0,0.0
15.644656,2.38,0.0,-6.11,5.0,0.0,0.0
15.745619,2.36,0.0,-6.07,5.0,0.0,0.0
15.847584,2.37,0.0,-5.99,5.0,0.0,0.0
15.945526,2.37,0.0,-6.04,5.0,0.0,0.0
16.045597,2.38,0.0,-6.03,5.0,0.0,0.0
16.145647,2.38,0.0,-6.06,5.0,0.0,0.0
16.245675,2.38,0.0,-6.07,5.0,0.0,0.0
16.345614,2.36,0.0,-6.07,5.0,0.0,0.0
16.445571,2.37,0.0,-6.0,5.0,0.0,0.0
16.545705,2.36,0.0,-6.03,5.0,0.0,0.0
16.645779,2.35,0.0,-6.0,5.0,0.0,0.0
16.746075,2.37,0.0,-5.92,5.0,0.0,0.0
16.845652,2.37,0.0,-6.01,5.0,0.0,0.0
16.94568,2.38,0.0,-6.02,5.0,0.0,0.0
17.045961,2.39,0.0,-6.07,5.0,0.0,0.0
17.14569,2.38,0.0,-6.11,5.0,0.0,0.0
17.245572,2.39,0.0,-6.09,5.0,0.0,0.0
17.345674,2.37,0.0,-6.12,5.0,0.0,0.0
17.445666,2.37,0.0,-6.04,5.0,0.0,0.0
17.545969,2.38,0.0,-6.0,5.0,0.0,0.0
17.645583,2.39,0.0,-6.07,5.0,0.0,0.0
17.745603,2.4,0.0,-6.12,5.0,0.0,0.0
17.845967,2.41,0.0,-6.19,5.0,0.0,0.0
17.945977,2.39,0.0,-6.21,5.0,0.0,0.0
18.045632,2.39,0.0,-6.15,5.0,0.0,0.0
18.145534,2.35,0.0,-6.11,5.0,0.0,0.0
18.245704,2.35,0.0,-5.94,5.0,0.0,0.0
18.344696,2.36,0.0,-5.93,5.0,0.0,0.0
18.444539,2.34,0.0,-5.97,5.0,0.0,0.0
18.545582,2.33,0.0,-5.89,5.0,0.0,0.0
18.644608,2.34,0.0,-5.85,5.0,0.0,0.0
18.744605,2.36,0.0,-5.85,5.0,0.0,0.0
18.845603,2.35,0.0,-5.97,5.0,0.0,0.0
18.944539,2.36,0.0,-5.94,5.0,0.0,0.0
19.044575,2.37,0.0,-5.97,5.0,0.0,0.0
19.145649,2.37,0.0,-6.05,5.0,0.0,0.0
19.2447,2.36,0.0,-6.03,5.0,0.0,0.0
19.344793,2.36,0.0,-5.98,5.0,0.0,0.0
19.44566,2.37,0.0,-5.97,5.0,0.0,0.0
19.544586,2.36,0.0,-6.03,5.0,0.0,0.0
19.64461,2.35,0.0,-5.97,5.0,0.0,0.0
19.745759,2.36,0.0,-5.94,5.0,0.0,0.0
19.84466,2.35,0.0,-5.99,5.0,0.0,0.0
19.944578,2.36,0.0,-5.95,5.0,0.0,0.0
20.045916,2.35,0.0,-5.97,5.0,0.0,0.0
20.14771,2.37,0.0,-5.93,5.0,0.0,0.0
20.245678,2.38,0.0,-6.01,5.0,0.0,0.0
20.34557,2.39,0.0,-6.08,5.0,0.0,0.0
20.445575,2.4,0.0,-6.14,5.0,0.0,0.0
20.545621,2.37,0.0,-6.19,5.0,0.0,0.0
20.64597,2.37,0.0,-6.04,5.0,0.0,0.0
20.745693,2.35,0.0,-6.01,5.0,0.0,0.0
20.845596,2.35,0.0,-5.91,5.0,0.0,0.0
20.945562,2.34,0.0,-5.93,5.0,0.0,0.0
21.04598,2.36,0.0,-5.88,5.0,0.0,0.0
21.145906,2.35,0.0,-5.96,5.0,0.0,0.0
21.245971,2.36,0.0,-5.95,5.0,0.0,0.0
21.34559,2.36,0.0,-5.98,5.0,0.0,0.0
21.445591,2.34,0.0,-5.96,5.0,0.0,0.0
21.545611,2.35,0.0,-5.9,5.0,0.0,0.0
21.645622,2.36,0.0,-5.91,5.0,0.0,0.0
21.745707,2.36,0.0,-5.99,5.0,0.0,0.0
21.845706,2.38,0.0,-5.97,5.0,0.0,0.0
21.945744,2.39,0.0,-6.07,5.0,0.0,0.0
22.045637,2.38,0.0,-6.12,5.0,0.0,0.0
22.145602,2.37,0.0,-6.07,5.0,0.0,0.0
22.245668,2.36,0.0,-6.04,5.0,0.0,0.0
22.345585,2.37,0.0,-5.98,5.0,0.0,0.0
22.445668,2.35,0.0,-6.0,5.0,0.0,0.0
22.545597,2.34,0.0,-5.92,5.0,0.0,0.0
22.644949,2.34,0.0,-5.9,5.0,0.0,0.0
22.744949,2.32,0.0,-5.87,5.0,0.0,0.0
22.844948,2.31,0.0,-5.78,5.0,0.0,0.0
22.944816,2.32,0.0,-5.74,5.0,0.0,0.0
23.044783,2.31,0.0,-5.79,5.0,0.0,0.0
23.145943,2.31,0.0,-5.72,5.0,0.0,0.0
23.24496,2.32,0.0,-5.73,5.0,0.0,0.0
23.344934,2.31,0.0,-5.78,5.0,0.0,0.0
23.445808,2.3,0.0,-5.74,5.0,0.0,0.0
23.544686,2.3,0.0,-5.66,5.0,0.0,0.0
23.644682,2.29,0.0,-5.66,5.0,0.0,0.0
23.74572,2.31,0.0,-5.61,5.0,0.0,0.0
23.844726,2.3,0.0,-5.71,5.0,0.0,0.0
23.944692,2.3,0.0,-5.7,5.0,0.0,0.0
24.046004,2.3,0.0,-5.66,5.0,0.0,0.0
24.14468,2.3,0.0,-5.68,5.0,0.0,0.0
24.244805,2.3,0.0,-5.65,5.0,0.0,0.0
24.346692,2.32,0.0,-5.67,5.0,0.0,0.0
24.444806,2.3,0.0,-5.76,5.0,0.0,0.0
24.545987,2.32,0.0,-5.69,5.0,0.0,0.0
24.645736,2.3,0.0,-5.76,5.0,0.0,0.0
24.745712,2.3,0.0,-5.7,5.0,0.0,0.0
24.846001,2.31,0.0,-5.67,5.0,0.0,0.0
24.945736,2.33,0.0,-5.73,5.0,0.0,0.0
25.045727,2.32,0.0,-5.8,5.0,0.0,0.0
25.145639,2.31,0.0,-5.79,5.0,0.0,0.0
25.245993,2.3,0.0,-5.74,5.0,0.0,0.0
25.345708,2.28,0.0,-5.67,5.0,0.0,0.0
25.444738,2.26,0.0,-5.58,5.0,0.0,0.0
25.545732,2.27,0.0,-5.48,5.0,0.0,0.0
25.645719,2.28,0.0,-5.52,5.0,0.0,0.0
25.745811,2.28,0.0,-5.58,5.0,0.0,0.0
25.845726,2.31,0.0,-5.59,5.0,0.0,0.0
25.945992,2.33,0.0,-5.73,5.0,0.0,0.0
26.046004,2.32,0.0,-5.81,5.0,0.0,0.0
26.145817,2.33,0.0,-5.78,5.0,0.0,0.0
26.245826,2.34,0.0,-5.84,5.0,0.0,0.0
26.34572,2.33,0.0,-5.87,5.0,0.0,0.0
26.445852,2.34,0.0,-5.83,5.0,0.0,0.0
26.546049,2.33,0.0,-5.9,5.0,0.0,0.0
26.645787,2.31,0.0,-5.85,5.0,0.0,0.0
26.745726,2.32,0.0,-5.75,5.0,0.0,0.0
26.845815,2.31,0.0,-5.77,5.0,0.0,0.0
26.94473,2.29,0.0,-5.71,5.0,0.0,0.0
27.04483,2.29,0.0,-5.63,5.0,0.0,0.0
27.145837,2.31,0.0,-5.64,5.0,0.0,0.0
27.244823,2.3,0.0,-5.74,5.0,0.0,0.0
27.344951,2.3,0.0,-5.67,5.0,0.0,0.0
27.445005,2.31,0.0,-5.7,5.0,0.0,0.0
27.549009,2.32,0.0,-5.73,5.0,0.0,0.0
27.645954,2.32,0.0,-5.79,5.0,0.0,0.0
27.745822,2.32,0.0,-5.8,5.0,0.0,0.0
27.844695,2.31,0.0,-5.79,5.0,0.0,0.0
27.944685,2.3,0.0,-5.72,5.0,0.0,0.0
28.045039,2.31,0.0,-5.68,5.0,0.0,0.0
28.144978,2.3,0.0,-5.74,5.0,0.0,0.0
28.244828,2.31,0.0,-5.69,5.0,0.0,0.0
28.344761,2.3,0.0,-5.75,5.0,0.0,0.0
28.444906,2.32,0.0,-5.7,5.0,0.0,0.0
28.544737,2.33,0.0,-5.8,5.0,0.0,0.0
28.647686,2.33,0.0,-5.85,5.0,0.0,0.0
28.744571,2.32,0.0,-5.85,5.0,0.0,0.0
28.845609,2.3,0.0,-5.8,5.0,0.0,0.0
28.945508,2.31,0.0,-5.69,5.0,0.0,0.0
29.045592,2.31,0.0,-5.72,5.0,0.0,0.0
29.145637,2.3,0.0,-5.74,5.0,0.0,0.0
29.245642,2.32,0.0,-5.7,5.0,0.0,0.0
29.345639,2.34,0.0,-5.8,5.0,0.0,0.0
29.445905,2.36,0.0,-5.86,5.0,0.0,0.0
29.546004,2.35,0.0,-5.95,5.0,0.0,0.0
29.646032,2.37,0.0,-5.95,5.0,0.0,0.0
29.745921,2.36,0.0,-6.01,5.0,0.0,0.0
29.847038,2.35,0.0,-5.96,5.0,0.0,0.0
29.945838,2.36,0.0,-5.95,5.0,0.0,0.0
30.045837,2.36,0.0,-5.99,5.0,0.0,0.0
30.145751,2.37,0.0,-5.97,5.0,0.0,0.0
30.245848,2.37,0.0,-6.0,5.0,0.0,0.0
30.345736,2.37,0.0,-6.02,5.0,0.0,0.0
30.446072,2.39,0.0,-6.05,5.0,0.0,0.0
30.545835,2.37,0.0,-6.15,5.0,0.0,0.0
30.645838,2.37,0.0,-6.04,5.0,0.0,0.0
30.745739,2.36,0.0,-6.01,5.0,0.0,0.0
30.845755,2.34,0.0,-5.97,5.0,0.0,0.0
30.944836,2.32,0.0,-5.9,5.0,0.0,0.0
31.046041,2.34,0.0,-5.8,5.0,0.0,0.0
31.145753,2.34,0.0,-5.89,5.0,0.0,0.0
31.244962,2.35,0.0,-5.9,5.0,0.0,0.0
31.344809,2.34,0.0,-5.93,5.0,0.0,0.0
31.444831,2.34,0.0,-5.88,5.0,0.0,0.0
31.546036,2.34,0.0,-5.89,5.0,0.0,0.0
31.64495,2.36,0.0,-5.89,5.0,0.0,0.0
31.744733,2.36,0.0,-5.99,5.0,0.0,0.0
31.845012,2.38,0.0,-5.96,5.0,0.0,0.0
31.94484,2.38,0.0,-6.1,5.0,0.0,0.0
32.044918,2.38,0.0,-6.08,5.0,0.0,0.0
32.144851,2.37,0.0,-6.07,5.0,0.0,0.0
32.244926,2.38,0.0,-6.03,5.0,0.0,0.0
32.344717,2.38,0.0,-6.09,5.0,0.0,0.0
32.444858,2.37,0.0,-6.08,5.0,0.0,0.0
32.544837,2.37,0.0,-6.04,5.0,0.0,0.0
32.644983,2.37,0.0,-6.02,5.0,0.0,0.0
32.744654,2.36,0.0,-6.03,5.0,0.0,0.0
32.84575,2.34,0.0,-5.98,5.0,0.0,0.0
32.946844,2.31,0.0,-5.89,5.0,0.0,0.0
33.044852,2.31,0.0,-5.75,5.0,0.0,0.0
33.145738,2.32,0.0,-5.75,5.0,0.0,0.0
33.245708,2.34,0.0,-5.8,5.0,0.0,0.0
33.345763,2.36,0.0,-5.9,5.0,0.0,0.0
33.445851,2.34,0.0,-6.0,5.0,0.0,0.0
33.545847,2.34,0.0,-5.89,5.0,0.0,0.0
33.645851,2.36,0.0,-5.87,5.0,0.0,0.0
33.745725,2.36,0.0,-5.96,5.0,0.0,0.0
33.845844,2.35,0.0,-5.97,5.0,0.0,0.0
33.946777,2.36,0.0,-5.91,5.0,0.0,0.0
34.045781,2.38,0.0,-5.99,5.0,0.0,0.0
34.145864,2.38,0.0,-6.07,5.0,0.0,0.0
34.245779,2.37,0.0,-6.08,5.0,0.0,0.0
34.345856,2.36,0.0,-6.02,5.0,0.0,0.0
34.446003,2.34,0.0,-5.96,5.0,0.0,0.0
34.54572,2.34,0.0,-5.88,5.0,0.0,0.0
34.645752,2.33,0.0,-5.87,5.0,0.0,0.0
34.74573,2.34,0.0,-5.84,5.0,0.0,0.0
34.845212,2.35,0.0,-5.86,5.0,0.0,0.0
34.945774,2.35,0.0,-5.94,5.0,0.0,0.0
35.045853,2.35,0.0,-5.92,5.0,0.0,0.0
35.145776,2.37,0.0,-5.91,5.0,0.0,0.0
35.246773,2.38,0.0,-6.0,5.0,0.0,0.0
35.344711,2.34,0.0,-6.08,5.0,0.0,0.0
35.445732,2.35,0.0,-5.89,5.0,0.0,0.0
35.547602,2.35,0.0,-5.91,5.0,0.0,0.0
35.644878,2.34,0.0,-5.92,5.0,0.0,0.0
35.745724,2.34,0.0,-5.87,5.0,0.0,0.0
35.844748,2.35,0.0,-5.87,5.0,0.0,0.0
35.944748,2.35,0.0,-5.91,5.0,0.0,0.0
36.0447,2.33,0.0,-5.91,5.0,0.0,0.0
36.145725,2.33,0.0,-5.85,5.0,0.0,0.0
36.244837,2.3,0.0,-5.8,5.0,0.0,0.0
36.344759,2.29,0.0,-5.68,5.0,0.0,0.0
36.44484,2.29,0.0,-5.62,5.0,0.0,0.0
36.544763,2.3,0.0,-5.61,5.0,0.0,0.0
36.645752,2.31,0.0,-5.7,5.0,0.0,0.0
36.744746,2.33,0.0,-5.74,5.0,0.0,0.0
36.844755,2.31,0.0,-5.82,5.0,0.0,0.0
36.946676,2.34,0.0,-5.75,5.0,0.0,0.0
37.0449,2.36,0.0,-5.86,5.0,0.0,0.0
37.145749,2.37,0.0,-5.98,5.0,0.0,0.0
37.244715,2.37,0.0,-6.04,5.0,0.0,0.0
37.345486,2.38,0.0,-6.02,5.0,0.0,0.0
37.445835,2.35,0.0,-6.06,5.0,0.0,0.0
37.545747,2.36,0.0,-5.94,5.0,0.0,0.0
37.645738,2.36,0.0,-6.0,5.0,0.0,0.0
37.74575,2.36,0.0,-6.0,5.0,0.0,0.0
37.845865,2.38,0.0,-5.95,5.0,0.0,0.0
37.945665,2.38,0.0,-6.05,5.0,0.0,0.0
38.04587,2.36,0.0,-6.09,5.0,0.0,0.0
38.145772,2.36,0.0,-5.97,5.0,0.0,0.0
38.245746,2.35,0.0,-6.0,5.0,0.0,0.0
38.345737,2.35,0.0,-5.94,5.0,0.0,0.0
38.445743,2.34,0.0,-5.92,5.0,0.0,0.0
38.545841,2.33,0.0,-5.87,5.0,0.0,0.0
38.645759,2.35,0.0,-5.82,5.0,0.0,0.0
38.74573,2.34,0.0,-5.92,5.0,0.0,0.0
38.84579,2.34,0.0,-5.88,5.0,0.0,0.0
38.945733,2.36,0.0,-5.88,5.0,0.0,0.0
39.045803,2.37,0.0,-5.99,5.0,0.0,0.0
39.145793,2.41,0.0,-6.03,5.0,0.0,0.0
39.245787,2.42,0.0,-6.21,5.0,0.0,0.0
39.345772,2.41,0.0,-6.28,5.0,0.0,0.0
39.445758,2.44,0.0,-6.25,5.0,0.0,0.0
39.545757,2.43,0.0,-6.38,5.0,0.0,0.0
39.64474,2.42,0.0,-6.32,5.0,0.0,0.0
39.745716,2.4,0.0,-6.28,5.0,0.0,0.0
39.844761,2.42,0.0,-6.18,5.0,0.0,0.0
39.944742,2.41,0.0,-6.28,5.0,0.0,0.0
40.044759,2.41,0.0,-6.24,5.0,0.0,0.0
40.144779,2.43,0.0,-6.24,5.0,0.0,0.0
40.24473,2.42,0.0,-6.31,5.0,0.0,0.0
40.344763,2.38,0.0,-6.27,5.0,0.0,0.0
40.444689,2.38,0.0,-6.06,5.0,0.0,0.0
40.544893,2.35,0.0,-6.06,5.0,0.0,0.0
40.644739,2.35,0.0,-5.93,5.0,0.0,0.0
40.744672,2.34,0.0,-5.92,5.0,0.0,0.0
40.844658,2.32,0.0,-5.9,5.0,0.0,0.0
40.944642,2.33,0.0,-5.76,5.0,0.0,0.0
41.04466,2.32,0.0,-5.81,5.0,0.0,0.0
41.144651,2.32,0.0,-5.77,5.0,0.0,0.0
41.246626,2.31,0.0,-5.79,5.0,0.0,0.0
41.344647,2.29,0.0,-5.71,5.0,0.0,0.0
41.447656,2.3,0.0,-5.64,5.0,0.0,0.0
41.54568,2.3,0.0,-5.66,5.0,0.0,0.0
41.645751,2.29,0.0,-5.68,5.0,0.0,0.0
41.745567,2.3,0.0,-5.64,5.0,0.0,0.0
41.84569,2.3,0.0,-5.67,5.0,0.0,0.0
41.945661,2.29,0.0,-5.67,5.0,0.0,0.0
42.045664,2.29,0.0,-5.65,5.0,0.0,0.0
42.14564,2.28,0.0,-5.65,5.0,0.0,0.0
42.245777,2.27,0.0,-5.57,5.0,0.0,0.0
42.345785,2.28,0.0,-5.54,5.0,0.0,0.0
42.445691,2.29,0.0,-5.58,5.0,0.0,0.0
42.545676,2.3,0.0,-5.61,5.0,0.0,0.0
42.646001,2.3,0.0,-5.67,5.0,0.0,0.0
42.745763,2.29,0.0,-5.68,5.0,0.0,0.0
42.845843,2.3,0.0,-5.63,5.0,0.0,0.0
42.945797,2.3,0.0,-5.69,5.0,0.0,0.0
43.045901,2.3,0.0,-5.68,5.0,0.0,0.0
43.145774,2.29,0.0,-5.66,5.0,0.0,0.0
43.24578,2.3,0.0,-5.62,5.0,0.0,0.0
43.345724,2.31,0.0,-5.65,5.0,0.0,0.0
43.445683,2.3,0.0,-5.73,5.0,0.0,0.0
43.545644,2.31,0.0,-5.68,5.0,0.0,0.0
43.645686,2.34,0.0,-5.75,5.0,0.0,0.0
43.745662,2.34,0.0,-5.88,5.0,0.0,0.0
43.845788,2.35,0.0,-5.87,5.0,0.0,0.0
43.94486,2.36,0.0,-5.91,5.0,0.0,0.0
44.048772,2.37,0.0,-5.96,5.0,0.0,0.0
44.145853,2.37,0.0,-6.04,5.0,0.0,0.0
44.244741,2.35,0.0,-6.02,5.0,0.0,0.0
44.345803,2.32,0.0,-5.95,5.0,0.0,0.0
44.444878,2.32,0.0,-5.77,5.0,0.0,0.0
44.544756,2.3,0.0,-5.79,5.0,0.0,0.0
44.646095,2.28,0.0,-5.67,5.0,0.0,0.0
44.744821,2.27,0.0,-5.6,5.0,0.0,0.0
44.846095,2.28,0.0,-5.54,5.0,0.0,0.0
44.945078,2.28,0.0,-5.56,5.0,0.0,0.0
45.044883,2.27,0.0,-5.56,5.0,0.0,0.0
45.144766,2.29,0.0,-5.51,5.0,0.0,0.0
45.246081,2.29,0.0,-5.64,5.0,0.0,0.0
45.344804,2.3,0.0,-5.61,5.0,0.0,0.0
45.446083,1.49,0.0,-5.68,5.0,0.0,0.0
45.54678,1.73,0.0,-1.65,5.0,0.0,0.0
45.647036,2.11,0.0,-2.83,5.0,0.0,0.0
45.750106,3.93,0.0,-4.75,5.0,0.0,0.0
45.851381,5.48,0.0,-13.82,5.0,0.0,0.0
45.946873,7.56,0.0,-21.6,5.0,0.0,0.0
46.048062,9.86,0.0,-31.99,5.0,0.0,0.0
46.147776,11.46,0.0,-43.46,5.0,0.0,0.0
46.265052,14.17,0.0,-51.49,5.0,0.0,0.0
46.848947,28.09,0.0,-123.7,5.0,0.0,0.0
