Time,Pitch,SetPitch,ControlSignal,P_Gain,I_Gain,D_Gain
4.710575,2.22,0.0,-6.22,40.0,0.0,0.0
4.81083,2.22,0.0,-6.1,40.0,0.0,0.0
4.910822,2.22,0.0,-6.32,40.0,0.0,0.0
5.010606,2.22,0.0,-6.32,40.0,0.0,0.0
5.111741,2.04,0.0,-6.04,40.0,0.0,0.0
5.21284,2.05,0.0,0.83,40.0,0.0,0.0
5.310589,2.01,0.0,0.67,40.0,0.0,0.0
5.411851,1.97,0.0,2.3,40.0,0.0,0.0
5.51054,2.27,0.0,3.81,40.0,0.0,0.0
5.610551,2.32,0.0,-8.29,40.0,0.0,0.0
5.710478,2.47,0.0,-10.0,40.0,0.0,0.0
5.812833,2.47,0.0,-16.35,40.0,0.0,0.0
5.910809,2.46,0.0,-16.22,40.0,0.0,0.0
6.012562,2.29,0.0,-15.68,40.0,0.0,0.0
6.11158,2.31,0.0,-9.01,40.0,0.0,0.0
6.211607,2.33,0.0,-9.75,40.0,0.0,0.0
6.310613,2.31,0.0,-10.44,40.0,0.0,0.0
6.41062,2.33,0.0,-9.66,40.0,0.0,0.0
6.510619,2.34,0.0,-10.71,40.0,0.0,0.0
6.61053,2.37,0.0,-11.02,40.0,0.0,0.0
6.710631,2.39,0.0,-12.29,40.0,0.0,0.0
6.810628,2.38,0.0,-12.95,40.0,0.0,0.0
6.911567,2.41,0.0,-12.66,40.0,0.0,0.0
7.011554,2.41,0.0,-13.78,40.0,0.0,0.0
7.11056,2.43,0.0,-13.94,40.0,0.0,0.0
7.210561,2.44,0.0,-14.41,40.0,0.0,0.0
7.310604,2.44,0.0,-14.85,40.0,0.0,0.0
7.410884,2.44,0.0,-15.02,40.0,0.0,0.0
7.510881,2.41,0.0,-14.94,40.0,0.0,0.0
7.610895,2.4,0.0,-13.66,40.0,0.0,0.0
7.71062,2.4,0.0,-13.46,40.0,0.0,0.0
7.811799,2.4,0.0,-13.35,40.0,0.0,0.0
7.912594,2.4,0.0,-13.49,40.0,0.0,0.0
8.010581,2.39,0.0,-13.22,40.0,0.0,0.0
8.110506,2.38,0.0,-13.07,40.0,0.0,0.0
8.210712,2.38,0.0,-12.51,40.0,0.0,0.0
8.310889,2.37,0.0,-12.6,40.0,0.0,0.0
8.410864,2.39,0.0,-12.33,40.0,0.0,0.0
8.510552,2.38,0.0,-12.81,20.0,0.0,0.0
8.610833,2.39,0.0,-12.65,20.0,0.0,0.0
8.710615,2.41,0.0,-12.88,20.0,0.0,0.0
8.810824,2.42,0.0,-13.3,20.0,0.0,0.0
8.91063,2.43,0.0,-13.49,20.0,0.0,0.0
9.010682,2.41,0.0,-13.63,20.0,0.0,0.0
9.110894,2.43,0.0,-13.32,20.0,0.0,0.0
9.210883,2.44,0.0,-13.61,20.0,0.0,0.0
9.310669,2.42,0.0,-13.9,20.0,0.0,0.0
9.410911,2.41,0.0,-13.42,20.0,0.0,0.0
9.510751,2.41,0.0,-13.25,20.0,0.0,0.0
9.610596,2.39,0.0,-13.28,20.0,0.0,0.0
9.710788,2.38,0.0,-12.87,20.0,0.0,0.0
9.811892,2.64,0.0,-12.74,20.0,0.0,0.0
9.915628,2.98,0.0,-17.9,20.0,0.0,0.0
10.011638,3.37,0.0,-24.76,20.0,0.0,0.0
10.113822,4.52,0.0,-32.45,20.0,0.0,0.0
10.210873,6.54,0.0,-55.5,20.0,0.0,0.0
10.312896,7.54,0.0,-95.93,20.0,0.0,0.0
10.413664,9.29,0.0,-115.87,20.0,0.0,0.0
10.513904,11.57,0.0,-150.82,20.0,0.0,0.0
10.614596,13.74,0.0,-196.51,20.0,0.0,0.0
10.714541,15.26,0.0,-239.89,20.0,0.0,0.0
10.814886,18.6,0.0,-250.0,20.0,0.0,0.0
10.911875,21.04,0.0,-250.0,20.0,0.0,0.0
11.011639,21.06,0.0,-250.0,20.0,0.0,0.0
11.111613,21.3,0.0,-250.0,20.0,0.0,0.0
11.211905,19.38,0.0,-250.0,20.0,0.0,0.0
11.311638,19.4,0.0,-250.0,20.0,0.0,0.0
11.411963,17.75,0.0,-250.0,20.0,0.0,0.0
11.511893,13.06,0.0,-250.0,20.0,0.0,0.0
11.610633,9.25,0.0,-226.34,20.0,0.0,0.0
11.711691,8.95,0.0,-150.19,20.0,0.0,0.0
11.81069,8.55,0.0,-144.06,20.0,0.0,0.0
11.910672,8.17,0.0,-136.11,20.0,0.0,0.0
12.010633,7.87,0.0,-128.43,20.0,0.0,0.0
12.11084,7.57,0.0,-122.58,20.0,0.0,0.0
12.211641,7.2,0.0,-116.5,20.0,0.0,0.0
12.311933,6.87,0.0,-109.18,20.0,0.0,0.0
12.410651,6.52,0.0,-102.48,20.0,0.0,0.0
12.511909,5.84,0.0,-95.57,20.0,0.0,0.0
12.610637,5.02,0.0,-81.86,20.0,0.0,0.0
12.71167,3.7,0.0,-65.55,20.0,0.0,0.0
12.81169,2.06,0.0,-39.05,20.0,0.0,0.0
12.91137,0.07,0.0,-6.22,20.0,0.0,0.0
13.011671,-1.32,0.0,33.53,20.0,0.0,0.0
13.111689,-2.54,0.0,61.38,20.0,0.0,0.0
13.211665,-3.24,0.0,85.63,20.0,0.0,0.0
13.313707,-4.17,0.0,99.7,20.0,0.0,0.0
13.414929,-5.67,0.0,118.33,20.0,0.0,0.0
13.511823,-5.44,0.0,148.37,20.0,0.0,0.0
13.613685,-5.96,0.0,143.68,20.0,0.0,0.0
13.711855,-3.43,0.0,154.01,20.0,0.0,0.0
13.820928,-4.49,0.0,103.57,20.0,0.0,0.0
13.911715,-3.91,0.0,124.66,20.0,0.0,0.0
14.011615,-0.28,0.0,113.06,20.0,0.0,0.0
14.11194,-0.28,0.0,40.49,20.0,0.0,0.0
14.211777,0.25,0.0,40.6,20.0,0.0,0.0
14.311881,1.23,0.0,29.87,20.0,0.0,0.0
14.414677,2.52,0.0,10.31,20.0,0.0,0.0
14.511906,4.22,0.0,-15.46,20.0,0.0,0.0
14.611643,5.98,0.0,-49.47,20.0,0.0,0.0
14.711675,7.62,0.0,-84.79,20.0,0.0,0.0
14.811631,9.36,0.0,-117.51,20.0,0.0,0.0
14.911922,10.42,0.0,-152.37,20.0,0.0,0.0
15.014686,11.85,0.0,-173.4,20.0,0.0,0.0
15.154246,13.59,0.0,-202.07,20.0,0.0,0.0
15.222475,13.77,0.0,-236.89,20.0,0.0,0.0
15.311682,13.89,0.0,-240.51,20.0,0.0,0.0
15.410744,13.27,0.0,-242.99,20.0,0.0,0.0
15.511939,11.93,0.0,-230.53,20.0,0.0,0.0
15.610686,10.69,0.0,-203.78,20.0,0.0,0.0
15.710667,9.44,0.0,-178.85,20.0,0.0,0.0
15.813693,7.8,0.0,-153.84,20.0,0.0,0.0
15.911923,6.4,0.0,-121.17,20.0,0.0,0.0
16.011694,5.5,0.0,-93.14,20.0,0.0,0.0
16.111708,4.02,0.0,-75.07,20.0,0.0,0.0
16.211696,2.67,0.0,-45.47,20.0,0.0,0.0
16.311906,1.15,0.0,-18.43,20.0,0.0,0.0
16.413944,-0.13,0.0,11.92,20.0,0.0,0.0
16.514983,-1.69,0.0,37.47,20.0,0.0,0.0
16.616635,-3.81,0.0,68.71,20.0,0.0,0.0
16.715679,-5.56,0.0,111.18,20.0,0.0,0.0
16.815698,-7.03,0.0,146.08,20.0,0.0,0.0
16.912919,-8.23,0.0,175.44,20.0,0.0,0.0
17.011784,-6.17,0.0,199.45,20.0,0.0,0.0
17.112713,-4.56,0.0,158.31,20.0,0.0,0.0
17.211705,-3.78,0.0,126.18,20.0,0.0,0.0
17.310704,-4.36,0.0,110.43,20.0,0.0,0.0
17.410699,-3.57,0.0,122.01,20.0,0.0,0.0
17.5118,-2.37,0.0,106.32,20.0,0.0,0.0
17.611677,-0.73,0.0,82.23,20.0,0.0,0.0
17.711775,1.24,0.0,49.44,20.0,0.0,0.0
17.811927,3.2,0.0,10.13,20.0,0.0,0.0
17.911891,4.93,0.0,-29.08,20.0,0.0,0.0
18.01171,6.37,0.0,-63.71,20.0,0.0,0.0
18.111655,8.23,0.0,-92.59,20.0,0.0,0.0
18.213718,9.82,0.0,-129.71,20.0,0.0,0.0
18.311916,11.85,0.0,-161.56,20.0,0.0,0.0
18.411729,12.53,0.0,-202.17,20.0,0.0,0.0
18.511974,11.91,0.0,-215.79,20.0,0.0,0.0
18.613656,10.49,0.0,-203.32,20.0,0.0,0.0
18.714703,10.0,0.0,-174.93,20.0,0.0,0.0
18.811825,9.37,0.0,-165.18,20.0,0.0,0.0
18.911944,7.58,0.0,-152.47,20.0,0.0,0.0
19.011688,6.86,0.0,-116.69,20.0,0.0,0.0
19.111722,6.84,0.0,-102.38,20.0,0.0,0.0
19.21166,6.32,0.0,-101.8,20.0,0.0,0.0
19.31461,4.86,0.0,-91.5,20.0,0.0,0.0
19.41259,3.16,0.0,-62.32,20.0,0.0,0.0
19.514604,1.87,0.0,-28.23,20.0,0.0,0.0
19.614657,0.78,0.0,-2.51,20.0,0.0,0.0
19.715656,-0.3,0.0,19.22,20.0,0.0,0.0
19.813612,-1.88,0.0,40.94,20.0,0.0,0.0
19.920624,-3.81,0.0,72.48,20.0,0.0,0.0
20.014642,-5.18,0.0,111.02,20.0,0.0,0.0
20.115742,-6.77,0.0,138.49,20.0,0.0,0.0
20.214719,-7.69,0.0,170.27,20.0,0.0,0.0
20.313718,-8.18,0.0,188.74,20.0,0.0,0.0
20.411701,-9.15,0.0,198.5,20.0,0.0,0.0
20.514686,-9.22,0.0,217.88,20.0,0.0,0.0
20.611676,-6.56,0.0,219.32,20.0,0.0,0.0
20.711884,-5.23,0.0,166.12,20.0,0.0,0.0
20.815654,-4.43,0.0,139.5,20.0,0.0,0.0
20.911941,-3.66,0.0,123.56,20.0,0.0,0.0
21.011701,-2.82,0.0,108.02,20.0,0.0,0.0
21.111711,-1.9,0.0,91.35,20.0,0.0,0.0
21.211658,-0.87,0.0,72.89,20.0,0.0,0.0
21.311956,0.49,0.0,52.34,20.0,0.0,0.0
21.411749,1.86,0.0,25.2,20.0,0.0,0.0
21.51398,3.26,0.0,-2.36,20.0,0.0,0.0
21.611502,4.29,0.0,-30.28,20.0,0.0,0.0
21.717597,5.74,0.0,-50.88,20.0,0.0,0.0
22.212159,10.59,0.0,-134.46,20.0,0.0,0.0
22.271821,10.95,0.0,-176.89,20.0,0.0,0.0
22.33945,11.16,0.0,-184.0,20.0,0.0,0.0
22.408364,10.01,0.0,-188.31,20.0,0.0,0.0
22.475985,9.15,0.0,-165.31,20.0,0.0,0.0
22.543467,6.48,0.0,-148.08,20.0,0.0,0.0
22.615665,5.8,0.0,-94.69,20.0,0.0,0.0
22.711844,5.1,0.0,-81.19,20.0,0.0,0.0
22.816841,4.6,0.0,-67.18,20.0,0.0,0.0
22.914867,4.23,0.0,-57.11,20.0,0.0,0.0
23.010754,4.12,0.0,-49.66,20.0,0.0,0.0
23.11185,3.95,0.0,-47.49,20.0,0.0,0.0
23.211446,3.15,0.0,-44.06,20.0,0.0,0.0
23.311765,1.63,0.0,-28.02,20.0,0.0,0.0
23.411964,0.23,0.0,2.28,20.0,0.0,0.0
23.511859,-0.87,0.0,30.29,20.0,0.0,0.0
23.612039,-1.36,0.0,52.21,20.0,0.0,0.0
23.712022,-2.07,0.0,62.08,20.0,0.0,0.0
23.812005,-2.1,0.0,76.24,20.0,0.0,0.0
23.910743,-1.73,0.0,76.85,20.0,0.0,0.0
24.011839,-0.5,0.0,69.56,20.0,0.0,0.0
24.113743,0.14,0.0,44.91,20.0,0.0,0.0
24.211851,0.67,0.0,32.1,20.0,0.0,0.0
24.311973,1.69,0.0,21.53,20.0,0.0,0.0
24.428724,2.42,0.0,1.07,20.0,0.0,0.0
24.513408,3.58,0.0,-13.42,20.0,0.0,0.0
25.111717,8.83,0.0,-123.07,20.0,0.0,0.0
25.16666,7.8,0.0,-141.66,20.0,0.0,0.0
25.221392,6.79,0.0,-121.1,20.0,0.0,0.0
25.310618,6.16,0.0,-100.9,20.0,0.0,0.0
25.410585,8.22,0.0,-88.25,20.0,0.0,0.0
25.517721,7.31,0.0,-129.57,20.0,0.0,0.0
25.613743,6.64,0.0,-111.22,20.0,0.0,0.0
25.71203,5.56,0.0,-97.8,20.0,0.0,0.0
25.810835,4.65,0.0,-76.29,20.0,0.0,0.0
25.910875,3.79,0.0,-58.07,20.0,0.0,0.0
26.01077,2.79,0.0,-40.88,20.0,0.0,0.0
26.11201,2.1,0.0,-20.88,20.0,0.0,0.0
26.211857,1.3,0.0,-7.01,20.0,0.0,0.0
26.310767,0.37,0.0,8.95,20.0,0.0,0.0
26.410988,-0.18,0.0,27.5,20.0,0.0,0.0
26.512029,-0.64,0.0,38.45,20.0,0.0,0.0
26.610773,-1.12,0.0,47.61,20.0,0.0,0.0
26.711873,-1.69,0.0,57.24,20.0,0.0,0.0
26.810721,-2.22,0.0,68.78,20.0,0.0,0.0
26.918045,-2.33,0.0,79.33,20.0,0.0,0.0
27.010847,-2.96,0.0,81.57,20.0,0.0,0.0
27.123765,-3.07,0.0,94.04,20.0,0.0,0.0
27.210778,-2.63,0.0,96.26,20.0,0.0,0.0
27.310975,-2.27,0.0,87.49,20.0,0.0,0.0
27.410971,-2.07,0.0,80.24,20.0,0.0,0.0
27.511012,-0.6,0.0,76.27,20.0,0.0,0.0
27.61076,0.82,0.0,46.85,20.0,0.0,0.0
27.711798,2.08,0.0,18.44,20.0,0.0,0.0
27.810781,3.17,0.0,-6.64,20.0,0.0,0.0
28.212097,4.93,0.0,-45.12,20.0,0.0,0.0
28.275288,5.95,0.0,-63.78,20.0,0.0,0.0
28.329958,6.69,0.0,-84.16,20.0,0.0,0.0
28.388496,7.94,0.0,-98.9,20.0,0.0,0.0
28.456118,8.79,0.0,-123.91,20.0,0.0,0.0
28.524162,9.15,0.0,-140.97,20.0,0.0,0.0
28.610722,8.72,0.0,-148.06,20.0,0.0,0.0
28.711043,8.58,0.0,-139.42,20.0,0.0,0.0
28.818043,7.93,0.0,-136.76,20.0,0.0,0.0
28.91096,6.9,0.0,-123.77,20.0,0.0,0.0
29.010973,6.27,0.0,-103.11,20.0,0.0,0.0
29.111033,5.38,0.0,-90.55,20.0,0.0,0.0
29.210898,4.42,0.0,-72.64,20.0,0.0,0.0
29.31102,3.51,0.0,-53.52,20.0,0.0,0.0
29.411778,3.06,0.0,-35.27,20.0,0.0,0.0
29.512038,2.32,0.0,-26.24,20.0,0.0,0.0
29.611989,1.33,0.0,-11.59,20.0,0.0,0.0
29.711957,0.17,0.0,8.27,20.0,0.0,0.0
29.812003,-1.16,0.0,31.51,20.0,0.0,0.0
29.91176,-2.36,0.0,58.1,20.0,0.0,0.0
30.010751,-3.64,0.0,82.02,20.0,0.0,0.0
30.110855,-4.63,0.0,107.63,20.0,0.0,0.0
30.211076,-5.85,0.0,127.56,20.0,0.0,0.0
30.31205,-2.98,0.0,151.84,20.0,0.0,0.0
30.41096,-4.14,0.0,94.59,20.0,0.0,0.0
30.511042,-4.89,0.0,117.68,20.0,0.0,0.0
30.617857,-3.77,0.0,132.64,20.0,0.0,0.0
30.712794,-2.01,0.0,110.38,20.0,0.0,0.0
30.830747,-1.06,0.0,75.1,20.0,0.0,0.0
30.921043,-0.03,0.0,56.11,20.0,0.0,0.0
31.011048,0.57,0.0,35.53,20.0,0.0,0.0
31.110868,1.28,0.0,23.55,20.0,0.0,0.0
31.217059,1.99,0.0,9.26,20.0,0.0,0.0
31.310773,3.02,0.0,-4.82,20.0,0.0,0.0
31.411801,3.91,0.0,-25.59,20.0,0.0,0.0
31.510889,4.87,0.0,-43.3,20.0,0.0,0.0
31.611088,5.97,0.0,-62.48,20.0,0.0,0.0
31.715072,7.29,0.0,-84.46,20.0,0.0,0.0
32.312144,15.61,0.0,-231.95,20.0,0.0,0.0
32.380889,16.59,0.0,-250.0,20.0,0.0,0.0
32.435839,17.18,0.0,-250.0,20.0,0.0,0.0
32.492869,14.61,0.0,-250.0,20.0,0.0,0.0
32.561171,10.52,0.0,-250.0,20.0,0.0,0.0
32.630012,7.53,0.0,-175.58,20.0,0.0,0.0
32.712077,5.93,0.0,-115.73,20.0,0.0,0.0
32.814793,4.72,0.0,-83.72,20.0,0.0,0.0
32.912072,3.34,0.0,-59.55,20.0,0.0,0.0
33.011854,1.37,0.0,-31.86,20.0,0.0,0.0
33.312218,-3.53,0.0,54.53,20.0,0.0,0.0
33.371294,-6.11,0.0,105.44,20.0,0.0,0.0
33.428727,-8.24,0.0,157.1,20.0,0.0,0.0
33.511121,-10.36,0.0,199.63,20.0,0.0,0.0
33.613079,-12.38,0.0,242.15,20.0,0.0,0.0
33.711888,-14.56,0.0,250.0,20.0,0.0,0.0
33.811893,-15.8,0.0,250.0,20.0,0.0,0.0
33.911028,-15.47,0.0,250.0,20.0,0.0,0.0
34.0108,-14.66,0.0,250.0,20.0,0.0,0.0
34.11483,-13.82,0.0,250.0,20.0,0.0,0.0
34.210834,-13.01,0.0,250.0,20.0,0.0,0.0
34.310885,-12.21,0.0,250.0,20.0,0.0,0.0
34.41082,-11.51,0.0,250.0,20.0,0.0,0.0
34.511655,-10.78,0.0,250.0,20.0,0.0,0.0
34.613701,-10.11,0.0,250.0,20.0,0.0,0.0
34.71071,-9.52,0.0,237.18,20.0,0.0,0.0
34.810711,-8.93,0.0,225.22,20.0,0.0,0.0
34.910714,-8.35,0.0,213.51,20.0,0.0,0.0
35.010692,-7.75,0.0,201.93,20.0,0.0,0.0
35.110895,-7.25,0.0,190.0,20.0,0.0,0.0
35.2107,-6.76,0.0,179.84,20.0,0.0,0.0
35.311709,-6.34,0.0,170.07,20.0,0.0,0.0
35.410719,-5.87,0.0,161.74,20.0,0.0,0.0
35.511758,-5.51,0.0,152.21,20.0,0.0,0.0
35.610818,-5.06,0.0,145.1,20.0,0.0,0.0
35.713856,-4.72,0.0,136.17,20.0,0.0,0.0
35.810819,-4.31,0.0,129.4,20.0,0.0,0.0
35.910837,-3.98,0.0,121.16,20.0,0.0,0.0
36.010883,-3.61,0.0,114.46,20.0,0.0,0.0
36.11104,-3.3,0.0,107.08,20.0,0.0,0.0
36.210872,-3.04,0.0,101.0,20.0,0.0,0.0
36.310883,-2.78,0.0,95.72,20.0,0.0,0.0
36.410853,-2.51,0.0,90.55,20.0,0.0,0.0
36.510741,-2.2,0.0,85.12,20.0,0.0,0.0
36.610841,-1.96,0.0,78.93,20.0,0.0,0.0
36.71084,-1.76,0.0,74.2,20.0,0.0,0.0
36.815006,-1.53,0.0,70.13,20.0,0.0,0.0
36.910917,-1.34,0.0,65.43,20.0,0.0,0.0
37.010885,-1.16,0.0,61.78,20.0,0.0,0.0
37.110689,-0.99,0.0,58.07,20.0,0.0,0.0
37.210703,-0.79,0.0,54.63,20.0,0.0,0.0
37.310687,-0.63,0.0,50.69,20.0,0.0,0.0
37.410762,-0.48,0.0,47.48,20.0,0.0,0.0
37.510904,-0.33,0.0,44.6,20.0,0.0,0.0
37.610827,-0.2,0.0,41.49,20.0,0.0,0.0
37.710849,-0.05,0.0,39.0,20.0,0.0,0.0
37.81094,0.07,0.0,35.94,20.0,0.0,0.0
37.910929,0.18,0.0,33.5,20.0,0.0,0.0
38.010913,0.29,0.0,31.25,20.0,0.0,0.0
38.110886,0.37,0.0,29.11,20.0,0.0,0.0
38.210806,0.47,0.0,27.42,20.0,0.0,0.0
38.310905,0.55,0.0,25.46,20.0,0.0,0.0
38.410723,0.64,0.0,23.92,20.0,0.0,0.0
38.510739,0.73,0.0,22.01,20.0,0.0,0.0
38.610722,0.79,0.0,20.38,20.0,0.0,0.0
38.710727,0.87,0.0,19.18,20.0,0.0,0.0
38.810845,0.95,0.0,17.54,20.0,0.0,0.0
38.910863,1.02,0.0,15.99,20.0,0.0,0.0
39.010857,1.08,0.0,14.6,20.0,0.0,0.0
39.110866,1.15,0.0,13.27,20.0,0.0,0.0
39.21091,1.22,0.0,11.98,20.0,0.0,0.0
39.310823,1.28,0.0,10.42,20.0,0.0,0.0
39.410821,1.35,0.0,9.28,20.0,0.0,0.0
39.511839,1.4,0.0,7.99,20.0,0.0,0.0
39.610882,1.43,0.0,6.91,20.0,0.0,0.0
39.710797,1.48,0.0,6.22,20.0,0.0,0.0
39.811825,1.51,0.0,5.36,20.0,0.0,0.0
39.910917,1.54,0.0,4.77,20.0,0.0,0.0
40.010844,1.56,0.0,4.12,20.0,0.0,0.0
40.110914,1.6,0.0,3.66,20.0,0.0,0.0
40.210847,1.64,0.0,2.93,20.0,0.0,0.0
40.310818,1.68,0.0,2.12,20.0,0.0,0.0
40.410802,1.7,0.0,1.35,20.0,0.0,0.0
40.510879,1.74,0.0,0.89,20.0,0.0,0.0
40.610846,1.77,0.0,0.12,20.0,0.0,0.0
40.710863,1.82,0.0,-0.56,20.0,0.0,0.0
40.810818,1.84,0.0,-1.41,20.0,0.0,0.0
40.910844,1.9,0.0,-1.97,20.0,0.0,0.0
41.010856,1.92,0.0,-3.0,20.0,0.0,0.0
41.110804,1.96,0.0,-3.5,20.0,0.0,0.0
41.211102,1.99,0.0,-4.38,20.0,0.0,0.0
41.310846,2.01,0.0,-4.83,20.0,0.0,0.0
41.410838,2.04,0.0,-5.32,20.0,0.0,0.0
