Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
119.092,181.6,180.0,-19.59,12.0,3.0,0.04,180.0
119.192,175.33,180.0,54.18,12.0,3.0,0.04,180.0
119.292,176.08,180.0,32.5,12.0,3.0,0.04,180.0
119.392,179.11,180.0,8.22,12.0,3.0,0.04,180.0
119.493,178.7,180.0,26.0,12.0,3.0,0.04,180.0
119.599,177.32,180.0,50.36,12.0,3.0,0.04,180.0
119.692,178.27,180.0,34.35,12.0,3.0,0.04,180.0
119.792,181.08,180.0,2.54,12.0,3.0,0.04,180.0
119.894,181.2,180.0,7.76,12.0,3.0,0.04,180.0
119.992,182.31,180.0,-18.81,12.0,3.0,0.04,180.0
120.092,186.3,180.0,-92.73,12.0,3.0,0.04,180.0
120.193,185.47,180.0,-73.39,12.0,3.0,0.04,180.0
120.294,171.99,180.0,131.46,12.0,3.0,0.04,180.0
120.392,174.77,180.0,38.11,12.0,3.0,0.04,180.0
120.552,180.66,180.0,-9.29,12.0,3.0,0.04,180.0
120.593,180.25,180.0,16.79,12.0,3.0,0.04,180.0
120.695,177.91,180.0,45.23,12.0,3.0,0.04,180.0
120.793,177.57,180.0,48.42,12.0,3.0,0.04,180.0
120.893,180.36,180.0,11.02,12.0,3.0,0.04,180.0
120.992,181.34,180.0,7.11,12.0,3.0,0.04,180.0
121.092,180.4,180.0,19.38,12.0,3.0,0.04,180.0
121.191,179.17,180.0,34.55,12.0,3.0,0.04,180.0
121.293,178.36,180.0,47.28,12.0,3.0,0.04,180.0
121.392,177.89,180.0,57.57,12.0,3.0,0.04,180.0
121.492,181.81,180.0,-1.52,12.0,3.0,0.04,180.0
121.592,184.6,180.0,-38.18,12.0,3.0,0.04,180.0
121.692,187.91,180.0,-105.1,12.0,3.0,0.04,180.0
121.794,185.48,180.0,-75.28,12.0,3.0,0.04,180.0
121.892,178.41,180.0,22.37,12.0,3.0,0.04,180.0
121.993,170.55,180.0,104.33,12.0,3.0,0.04,180.0
122.092,177.72,180.0,4.85,12.0,3.0,0.04,180.0
122.193,182.94,180.0,-34.34,12.0,3.0,0.04,180.0
122.293,180.55,180.0,3.73,12.0,3.0,0.04,180.0
122.704,179.59,180.0,10.73,12.0,3.0,0.04,180.0
122.704,179.34,180.0,13.27,12.0,3.0,0.04,180.0
122.705,179.11,180.0,20.09,12.0,3.0,0.04,180.0
122.705,179.42,180.0,15.76,12.0,3.0,0.04,180.0
122.794,179.9,180.0,11.95,12.0,3.0,0.04,180.0
122.893,180.08,180.0,10.88,12.0,3.0,0.04,180.0
122.993,180.39,180.0,5.4,12.0,3.0,0.04,180.0
123.092,181.22,180.0,-8.68,12.0,3.0,0.04,180.0
123.193,182.67,180.0,-35.02,12.0,3.0,0.04,180.0
123.293,184.88,180.0,-76.32,12.0,3.0,0.04,180.0
123.393,178.89,180.0,18.12,12.0,3.0,0.04,180.0
123.493,176.53,180.0,33.02,12.0,3.0,0.04,180.0
123.592,176.26,180.0,49.22,12.0,3.0,0.04,180.0
123.693,177.25,180.0,38.45,12.0,3.0,0.04,180.0
123.793,179.57,180.0,20.44,12.0,3.0,0.04,180.0
123.893,179.42,180.0,27.01,12.0,3.0,0.04,180.0
123.992,179.1,180.0,34.18,12.0,3.0,0.04,180.0
124.093,179.23,180.0,39.75,12.0,3.0,0.04,180.0
124.191,178.64,180.0,43.46,12.0,3.0,0.04,180.0
124.293,181.44,180.0,6.56,12.0,3.0,0.04,180.0
124.442,182.16,180.0,-2.38,12.0,3.0,0.04,180.0
124.491,181.12,180.0,11.35,12.0,3.0,0.04,180.0
124.648,179.3,180.0,30.3,12.0,3.0,0.04,180.0
124.718,177.94,180.0,49.73,12.0,3.0,0.04,180.0
124.79,179.09,180.0,36.33,12.0,3.0,0.04,180.0
124.896,179.45,180.0,39.24,12.0,3.0,0.04,180.0
124.995,180.76,180.0,17.11,12.0,3.0,0.04,180.0
125.092,182.14,180.0,-1.76,12.0,3.0,0.04,180.0
125.192,183.2,180.0,-25.25,12.0,3.0,0.04,180.0
125.292,183.51,180.0,-37.17,12.0,3.0,0.04,180.0
125.391,183.5,180.0,-50.74,12.0,3.0,0.04,180.0
125.491,180.89,180.0,-12.85,12.0,3.0,0.04,180.0
125.591,179.0,180.0,-4.05,12.0,3.0,0.04,180.0
125.692,178.89,180.0,-1.17,12.0,3.0,0.04,180.0
125.792,179.06,180.0,1.02,12.0,3.0,0.04,180.0
125.892,178.62,180.0,11.51,12.0,3.0,0.04,180.0
125.999,178.37,180.0,19.39,12.0,3.0,0.04,180.4
126.09,178.4,180.0,24.08,12.0,3.0,0.04,180.4
126.191,178.44,180.0,29.39,12.0,3.0,0.04,180.4
126.291,178.62,180.0,32.33,12.0,3.0,0.04,180.4
126.391,178.55,180.0,39.03,12.0,3.0,0.04,180.4
126.802,179.34,180.0,29.36,12.0,3.0,0.04,180.5
126.802,180.11,180.0,23.15,12.0,3.0,0.04,180.5
126.802,179.85,180.0,29.22,12.0,3.0,0.04,180.5
126.802,179.79,180.0,30.19,12.0,3.0,0.04,180.5
126.892,179.79,180.0,30.95,12.0,3.0,0.04,180.5
126.99,179.63,180.0,34.33,12.0,3.0,0.04,180.6
127.095,179.73,180.0,33.09,12.0,3.0,0.04,180.6
127.191,179.59,180.0,37.05,12.0,3.0,0.04,180.6
127.292,179.54,180.0,39.14,12.0,3.0,0.04,180.6
127.392,179.41,180.0,42.77,12.0,3.0,0.04,180.6
127.492,179.43,180.0,43.13,12.0,3.0,0.04,180.6
