Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
0.0,180.7,180.0,2.24,12.0,3.0,0.04,180.0
0.0,180.45,180.0,-23.92,12.0,3.0,0.04,180.0
0.0,179.15,180.0,26.82,12.0,3.0,0.04,180.0
0.0,180.06,180.0,-19.79,12.0,3.0,0.04,180.0
0.0,177.89,180.0,41.96,12.0,3.0,0.04,180.0
0.0,180.51,180.0,-14.03,12.0,3.0,0.04,180.0
0.0,178.31,180.0,34.26,12.0,3.0,0.04,180.0
0.0,180.86,180.0,-16.31,12.0,3.0,0.04,180.0
0.0,179.95,180.0,4.25,12.0,3.0,0.04,180.0
0.0,180.82,180.0,-5.23,12.0,3.0,0.04,180.0
0.0,180.17,180.0,-3.86,12.0,3.0,0.04,180.0
0.0,181.12,180.0,0.04,12.0,3.0,0.04,180.0
0.0,180.64,180.0,-25.54,12.0,3.0,0.04,180.0
0.0,179.38,180.0,24.17,12.0,3.0,0.04,180.0
0.0,181.76,180.0,-39.89,12.0,3.0,0.04,180.0
0.0,178.65,180.0,27.03,12.0,3.0,0.04,180.0
0.0,180.71,180.0,-15.67,12.0,3.0,0.04,180.0
0.0,179.17,180.0,5.42,12.0,3.0,0.04,180.0
0.0,177.93,180.0,42.46,12.0,3.0,0.04,180.0
0.0,180.18,180.0,-10.53,12.0,3.0,0.04,180.0
0.0,178.88,180.0,32.86,12.0,3.0,0.04,180.0
0.0,181.17,180.0,-15.5,12.0,3.0,0.04,180.0
0.0,178.42,180.0,40.57,12.0,3.0,0.04,180.0
0.0,181.8,180.0,-20.55,12.0,3.0,0.04,180.0
0.0,179.65,180.0,-9.44,12.0,3.0,0.04,180.0
0.0,181.24,180.0,-12.98,12.0,3.0,0.04,180.0
0.0,180.3,180.0,-22.16,12.0,3.0,0.04,180.0
0.0,180.25,180.0,10.23,12.0,3.0,0.04,180.0
0.0,180.99,180.0,-33.71,12.0,3.0,0.04,180.0
0.0,179.15,180.0,17.06,12.0,3.0,0.04,180.0
0.0,179.39,180.0,11.95,12.0,3.0,0.04,180.0
0.0,178.3,180.0,15.58,12.0,3.0,0.04,180.0
0.0,179.49,180.0,23.41,12.0,3.0,0.04,180.0
0.0,180.09,180.0,-4.64,12.0,3.0,0.04,180.0
0.0,180.11,180.0,11.92,12.0,3.0,0.04,180.0
0.0,181.39,180.0,-23.07,12.0,3.0,0.04,180.0
0.0,179.06,180.0,25.68,12.0,3.0,0.04,180.0
0.0,181.7,180.0,-34.55,12.0,3.0,0.04,180.0
0.0,178.86,180.0,32.74,12.0,3.0,0.04,180.0
0.0,182.23,180.0,-43.01,12.0,3.0,0.04,180.0
0.0,178.19,180.0,36.96,12.0,3.0,0.04,180.0
0.0,181.86,180.0,-19.51,12.0,3.0,0.04,180.0
0.0,179.04,180.0,3.64,12.0,3.0,0.04,180.0
0.0,180.8,180.0,-6.34,12.0,3.0,0.04,180.0
0.0,178.54,180.0,8.25,12.0,3.0,0.04,180.0
0.0,179.4,180.0,26.91,12.0,3.0,0.04,180.0
0.0,179.06,180.0,-2.74,12.0,3.0,0.04,180.0
0.0,179.0,180.0,31.78,12.0,3.0,0.04,180.0
0.0,180.7,180.0,-15.28,12.0,3.0,0.04,180.0
0.0,179.69,180.0,14.53,12.0,3.0,0.04,180.0
0.0,181.12,180.0,-8.94,12.0,3.0,0.04,180.0
0.0,179.61,180.0,-0.79,12.0,3.0,0.04,180.0
